Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-06T23:00:00.000000,Switzerland,Switzerland,CH,29.84,54.15,95.66,56.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T00:00:00.000000,Switzerland,Switzerland,CH,30.37,54.59,95.61,55.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T01:00:00.000000,Switzerland,Switzerland,CH,32.7,57.22,95.33,54.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T02:00:00.000000,Switzerland,Switzerland,CH,30.01,54.15,95.64,54.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T03:00:00.000000,Switzerland,Switzerland,CH,31.23,55.8,95.47,56.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T04:00:00.000000,Switzerland,Switzerland,CH,32.13,56.67,95.23,55.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T05:00:00.000000,Switzerland,Switzerland,CH,31.88,56.52,95.14,55.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T06:00:00.000000,Switzerland,Switzerland,CH,23.25,46.76,96.47,57.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T07:00:00.000000,Switzerland,Switzerland,CH,32.6,57.53,95.05,58.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T08:00:00.000000,Switzerland,Switzerland,CH,45.01,72.27,92.99,60.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T09:00:00.000000,Switzerland,Switzerland,CH,37.52,64.07,94.06,60.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T10:00:00.000000,Switzerland,Switzerland,CH,31.46,57.23,94.95,60.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T11:00:00.000000,Switzerland,Switzerland,CH,27.75,52.92,95.59,60.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T12:00:00.000000,Switzerland,Switzerland,CH,27.68,52.72,95.77,60.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T13:00:00.000000,Switzerland,Switzerland,CH,20.75,44.34,96.86,59.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T14:00:00.000000,Switzerland,Switzerland,CH,14.3,36.47,97.69,57.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T15:00:00.000000,Switzerland,Switzerland,CH,19.94,42.71,96.98,58.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T16:00:00.000000,Switzerland,Switzerland,CH,30.0,54.37,95.56,59.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T17:00:00.000000,Switzerland,Switzerland,CH,53.3,81.58,92.28,63.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T18:00:00.000000,Switzerland,Switzerland,CH,58.84,87.98,91.58,63.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T19:00:00.000000,Switzerland,Switzerland,CH,67.03,96.85,90.43,61.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T20:00:00.000000,Switzerland,Switzerland,CH,64.6,93.78,90.93,59.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T21:00:00.000000,Switzerland,Switzerland,CH,65.42,94.79,90.85,58.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T22:00:00.000000,Switzerland,Switzerland,CH,66.72,95.92,90.76,57.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-07T23:00:00.000000,Switzerland,Switzerland,CH,61.3,89.56,91.46,55.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T00:00:00.000000,Switzerland,Switzerland,CH,63.39,91.74,91.06,52.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T01:00:00.000000,Switzerland,Switzerland,CH,59.33,86.98,91.52,51.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T02:00:00.000000,Switzerland,Switzerland,CH,51.86,78.18,92.51,49.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T03:00:00.000000,Switzerland,Switzerland,CH,51.24,77.4,92.49,49.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T04:00:00.000000,Switzerland,Switzerland,CH,56.15,82.82,91.81,49.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T05:00:00.000000,Switzerland,Switzerland,CH,57.79,85.13,91.46,51.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T06:00:00.000000,Switzerland,Switzerland,CH,41.64,67.24,93.77,54.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T07:00:00.000000,Switzerland,Switzerland,CH,51.22,78.13,92.35,55.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T08:00:00.000000,Switzerland,Switzerland,CH,49.55,76.63,92.54,56.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T09:00:00.000000,Switzerland,Switzerland,CH,42.84,68.68,93.84,56.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T10:00:00.000000,Switzerland,Switzerland,CH,49.61,76.7,92.84,57.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T11:00:00.000000,Switzerland,Switzerland,CH,45.76,72.36,93.26,56.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T12:00:00.000000,Switzerland,Switzerland,CH,26.41,50.05,96.07,56.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T13:00:00.000000,Switzerland,Switzerland,CH,22.6,45.68,96.26,55.95,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T14:00:00.000000,Switzerland,Switzerland,CH,8.92,29.72,98.23,55.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T15:00:00.000000,Switzerland,Switzerland,CH,8.91,29.82,98.23,56.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T16:00:00.000000,Switzerland,Switzerland,CH,7.58,28.83,98.52,59.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T17:00:00.000000,Switzerland,Switzerland,CH,7.92,28.55,98.4,57.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T18:00:00.000000,Switzerland,Switzerland,CH,8.59,29.06,98.23,55.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T19:00:00.000000,Switzerland,Switzerland,CH,9.85,30.03,98.02,53.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T20:00:00.000000,Switzerland,Switzerland,CH,12.5,32.65,97.81,51.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T21:00:00.000000,Switzerland,Switzerland,CH,14.31,34.36,97.62,49.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T22:00:00.000000,Switzerland,Switzerland,CH,16.36,36.45,97.38,48.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-08T23:00:00.000000,Switzerland,Switzerland,CH,21.62,42.1,96.78,46.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T00:00:00.000000,Switzerland,Switzerland,CH,25.77,46.7,96.29,46.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T01:00:00.000000,Switzerland,Switzerland,CH,25.66,46.63,96.27,45.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T02:00:00.000000,Switzerland,Switzerland,CH,17.05,37.0,97.23,45.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T03:00:00.000000,Switzerland,Switzerland,CH,8.97,28.12,98.16,46.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T04:00:00.000000,Switzerland,Switzerland,CH,21.3,41.96,96.73,46.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T05:00:00.000000,Switzerland,Switzerland,CH,8.43,28.07,98.33,49.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T06:00:00.000000,Switzerland,Switzerland,CH,7.04,27.8,98.62,55.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T07:00:00.000000,Switzerland,Switzerland,CH,5.66,27.66,98.96,60.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T08:00:00.000000,Switzerland,Switzerland,CH,5.16,27.72,99.08,62.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T09:00:00.000000,Switzerland,Switzerland,CH,5.73,28.01,98.92,62.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T10:00:00.000000,Switzerland,Switzerland,CH,5.84,28.25,98.91,62.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T11:00:00.000000,Switzerland,Switzerland,CH,7.43,29.37,98.62,58.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T12:00:00.000000,Switzerland,Switzerland,CH,7.95,29.5,98.51,57.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T13:00:00.000000,Switzerland,Switzerland,CH,7.2,28.31,98.58,57.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T14:00:00.000000,Switzerland,Switzerland,CH,7.54,28.59,98.52,56.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T15:00:00.000000,Switzerland,Switzerland,CH,8.19,29.41,98.38,56.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T16:00:00.000000,Switzerland,Switzerland,CH,8.19,29.82,98.37,57.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T17:00:00.000000,Switzerland,Switzerland,CH,15.93,38.85,97.29,59.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T18:00:00.000000,Switzerland,Switzerland,CH,45.16,71.98,93.36,59.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T19:00:00.000000,Switzerland,Switzerland,CH,51.21,78.25,92.52,57.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T20:00:00.000000,Switzerland,Switzerland,CH,61.34,88.74,91.55,54.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T21:00:00.000000,Switzerland,Switzerland,CH,74.59,103.82,89.96,54.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T22:00:00.000000,Switzerland,Switzerland,CH,88.76,119.78,88.32,55.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-09T23:00:00.000000,Switzerland,Switzerland,CH,74.55,103.73,90.29,55.33,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T00:00:00.000000,Switzerland,Switzerland,CH,67.43,95.45,91.19,54.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T01:00:00.000000,Switzerland,Switzerland,CH,65.11,92.88,91.42,53.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T02:00:00.000000,Switzerland,Switzerland,CH,57.64,84.58,92.22,52.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T03:00:00.000000,Switzerland,Switzerland,CH,50.56,76.25,93.09,50.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T04:00:00.000000,Switzerland,Switzerland,CH,48.7,73.9,93.33,49.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T05:00:00.000000,Switzerland,Switzerland,CH,42.7,67.42,93.98,50.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T06:00:00.000000,Switzerland,Switzerland,CH,30.32,54.41,95.37,55.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T07:00:00.000000,Switzerland,Switzerland,CH,25.44,50.55,96.15,63.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T08:00:00.000000,Switzerland,Switzerland,CH,31.99,58.16,95.41,64.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T09:00:00.000000,Switzerland,Switzerland,CH,44.23,71.62,93.65,62.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T10:00:00.000000,Switzerland,Switzerland,CH,55.44,84.3,92.15,62.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T11:00:00.000000,Switzerland,Switzerland,CH,58.86,88.22,91.6,60.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T12:00:00.000000,Switzerland,Switzerland,CH,44.31,71.49,93.5,59.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T13:00:00.000000,Switzerland,Switzerland,CH,43.35,70.23,93.49,58.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T14:00:00.000000,Switzerland,Switzerland,CH,30.71,55.98,94.96,59.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T15:00:00.000000,Switzerland,Switzerland,CH,11.98,34.85,97.51,60.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T16:00:00.000000,Switzerland,Switzerland,CH,8.96,32.12,98.27,64.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T17:00:00.000000,Switzerland,Switzerland,CH,10.31,33.92,98.19,66.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T18:00:00.000000,Switzerland,Switzerland,CH,20.35,44.9,96.67,65.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T19:00:00.000000,Switzerland,Switzerland,CH,40.75,67.19,93.73,59.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T20:00:00.000000,Switzerland,Switzerland,CH,73.27,103.47,89.35,56.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T21:00:00.000000,Switzerland,Switzerland,CH,70.16,99.8,89.61,53.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T22:00:00.000000,Switzerland,Switzerland,CH,83.86,115.36,87.87,53.35,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-10T23:00:00.000000,Switzerland,Switzerland,CH,90.13,122.15,87.18,52.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T00:00:00.000000,Switzerland,Switzerland,CH,89.85,121.5,87.49,50.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T01:00:00.000000,Switzerland,Switzerland,CH,88.0,119.3,87.76,50.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T02:00:00.000000,Switzerland,Switzerland,CH,77.31,107.06,89.16,49.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T03:00:00.000000,Switzerland,Switzerland,CH,67.76,96.3,90.39,49.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T04:00:00.000000,Switzerland,Switzerland,CH,69.68,98.55,89.97,48.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T05:00:00.000000,Switzerland,Switzerland,CH,69.31,98.4,90.04,49.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T06:00:00.000000,Switzerland,Switzerland,CH,66.25,95.21,90.54,52.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T07:00:00.000000,Switzerland,Switzerland,CH,55.56,83.35,91.93,54.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T08:00:00.000000,Switzerland,Switzerland,CH,55.32,83.69,92.01,56.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T09:00:00.000000,Switzerland,Switzerland,CH,57.84,87.62,91.72,60.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T10:00:00.000000,Switzerland,Switzerland,CH,59.5,90.03,91.52,62.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T11:00:00.000000,Switzerland,Switzerland,CH,61.81,92.93,91.14,62.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T12:00:00.000000,Switzerland,Switzerland,CH,57.59,87.49,91.72,61.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T13:00:00.000000,Switzerland,Switzerland,CH,55.55,84.34,92.05,59.24,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T14:00:00.000000,Switzerland,Switzerland,CH,49.57,77.04,92.64,56.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T15:00:00.000000,Switzerland,Switzerland,CH,35.96,61.26,94.47,56.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T16:00:00.000000,Switzerland,Switzerland,CH,29.98,54.84,95.36,58.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T17:00:00.000000,Switzerland,Switzerland,CH,41.7,69.08,93.86,63.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T18:00:00.000000,Switzerland,Switzerland,CH,58.45,87.98,91.61,63.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T19:00:00.000000,Switzerland,Switzerland,CH,73.69,104.64,89.48,59.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T20:00:00.000000,Switzerland,Switzerland,CH,82.43,114.26,88.26,58.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T21:00:00.000000,Switzerland,Switzerland,CH,88.19,120.75,87.45,57.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T22:00:00.000000,Switzerland,Switzerland,CH,104.13,138.91,85.31,56.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-11T23:00:00.000000,Switzerland,Switzerland,CH,94.15,127.54,86.84,55.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T00:00:00.000000,Switzerland,Switzerland,CH,94.14,126.72,87.17,53.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T01:00:00.000000,Switzerland,Switzerland,CH,93.11,125.15,87.47,52.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T02:00:00.000000,Switzerland,Switzerland,CH,82.79,113.16,88.96,51.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T03:00:00.000000,Switzerland,Switzerland,CH,76.42,106.21,89.64,51.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T04:00:00.000000,Switzerland,Switzerland,CH,84.22,115.18,88.65,52.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T05:00:00.000000,Switzerland,Switzerland,CH,86.73,117.77,88.48,52.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T06:00:00.000000,Switzerland,Switzerland,CH,90.44,122.63,87.89,54.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T07:00:00.000000,Switzerland,Switzerland,CH,86.6,119.05,88.05,56.67,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T08:00:00.000000,Switzerland,Switzerland,CH,69.53,100.52,90.19,60.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T09:00:00.000000,Switzerland,Switzerland,CH,59.76,89.55,91.54,60.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T10:00:00.000000,Switzerland,Switzerland,CH,43.83,71.69,93.8,61.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T11:00:00.000000,Switzerland,Switzerland,CH,47.12,75.53,93.33,61.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T12:00:00.000000,Switzerland,Switzerland,CH,28.02,53.49,95.87,60.2,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T13:00:00.000000,Switzerland,Switzerland,CH,16.96,40.74,97.21,59.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T14:00:00.000000,Switzerland,Switzerland,CH,30.58,55.94,95.33,58.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T15:00:00.000000,Switzerland,Switzerland,CH,11.11,34.18,97.77,60.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T16:00:00.000000,Switzerland,Switzerland,CH,9.11,32.49,98.02,65.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T17:00:00.000000,Switzerland,Switzerland,CH,5.9,29.01,98.88,66.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T18:00:00.000000,Switzerland,Switzerland,CH,8.55,31.99,98.24,65.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T19:00:00.000000,Switzerland,Switzerland,CH,9.27,32.36,98.06,62.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T20:00:00.000000,Switzerland,Switzerland,CH,14.59,37.78,97.05,57.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-01-12T21:00:00.000000,Switzerland,Switzerland,CH,39.45,65.63,93.36,53.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
