Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (CH),Day Ahead Auction (IT-North-CH)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2015-08-23T13:00+02:00,979.5,,505.28,15.72,30.9
2015-08-23T14:00+02:00,982.7,,513.98,12.81,29.32
2015-08-23T15:00+02:00,979.9,,494.27,6.9,36.1
2015-08-23T16:00+02:00,979.5,,522.46,12.26,37.41
2015-08-23T17:00+02:00,981.2,,490.11,19.69,39.9
2015-08-23T18:00+02:00,979.9,,562.01,24.96,42
2015-08-23T19:00+02:00,979.9,,563.5,25.88,47
2015-08-23T20:00+02:00,980.3,,887.53,27.45,55
2015-08-23T21:00+02:00,980.7,,1073.05,25.91,55.62
2015-08-23T22:00+02:00,980.3,,859.54,24.94,47
2015-08-23T23:00+02:00,981.1,,731.92,24.39,43.6
2015-08-24T00:00+02:00,981.9,,471,25.54,44.84
2015-08-24T01:00+02:00,981.3,,469.46,23.02,45
2015-08-24T02:00+02:00,981.4,,492.18,20.7,46
2015-08-24T03:00+02:00,982.9,,494.9,18.45,44.46
2015-08-24T04:00+02:00,984.1,,495.97,19.5,43.76
2015-08-24T05:00+02:00,983.1,,620.89,25.19,44.47
2015-08-24T06:00+02:00,983.3,,1477.13,32.25,43.1
2015-08-24T07:00+02:00,983,,2144.05,36.93,47.25
2015-08-24T08:00+02:00,983.1,,2334.99,39.74,49.3
2015-08-24T09:00+02:00,983.6,,2268.33,39.55,51.25
2015-08-24T10:00+02:00,983.8,,2232.64,39.75,51
2015-08-24T11:00+02:00,982.2,,1941.26,39.97,49.85
2015-08-24T12:00+02:00,981.4,,1872.43,38.24,48.7
2015-08-24T13:00+02:00,980.5,,1731.37,41.64,45.38
2015-08-24T14:00+02:00,980.6,,1500.98,41.2,44.13
2015-08-24T15:00+02:00,982,,1498.66,39.55,49.3
2015-08-24T16:00+02:00,984.1,,1445.79,36.82,51.01
2015-08-24T17:00+02:00,987.1,,1501.24,36.23,49.85
2015-08-24T18:00+02:00,988.3,,1524.28,37.73,50
2015-08-24T19:00+02:00,987.1,,1512.85,38.05,54.99
2015-08-24T20:00+02:00,986.1,,1438.98,34.44,58.28
2015-08-24T21:00+02:00,987.1,,1242.48,34.88,56.18
2015-08-24T22:00+02:00,987.5,,1007.37,34,53.56
2015-08-24T23:00+02:00,988.3,,873.96,31.61,50.64
2015-08-25T00:00+02:00,988.1,,776.12,22.43,43.62
2015-08-25T01:00+02:00,988.7,,750.21,18.05,41.36
2015-08-25T02:00+02:00,989.4,,717.28,15.88,41.49
2015-08-25T03:00+02:00,989.4,,710.43,15.07,41
2015-08-25T04:00+02:00,990.3,,758.19,15,41
2015-08-25T05:00+02:00,991.9,,807.01,18.82,42.9
2015-08-25T06:00+02:00,993.2,,826.83,26.37,44.95
2015-08-25T07:00+02:00,993.2,,1312.61,32.75,50.4
2015-08-25T08:00+02:00,992.2,,1543.13,35.79,55
2015-08-25T09:00+02:00,992.1,,1480.9,37.39,55
2015-08-25T10:00+02:00,991.3,,1730.97,38.97,50.4
2015-08-25T11:00+02:00,989.5,,1589.21,40.96,46
2015-08-25T12:00+02:00,989.6,,1554.03,40.06,44.19
2015-08-25T13:00+02:00,988.5,,1323.51,40.08,42.31
2015-08-25T14:00+02:00,987.3,,1165.19,38.04,44.1
2015-08-25T15:00+02:00,986.3,,1016.83,35.8,45.9
2015-08-25T16:00+02:00,984.6,,1004.94,34.09,47.25
2015-08-25T17:00+02:00,986.3,,1272.66,36.51,51.99
2015-08-25T18:00+02:00,985.6,,1310.55,39.2,53.26
2015-08-25T19:00+02:00,986.5,,1463.77,40.61,55
2015-08-25T20:00+02:00,984.7,,1346.04,40.52,57.09
2015-08-25T21:00+02:00,987.6,,1418.17,38.06,54.99
2015-08-25T22:00+02:00,991.7,,1076.42,33.72,51.45
2015-08-25T23:00+02:00,995.9,,741.9,28.86,45.16
2015-08-26T00:00+02:00,992.7,,569.52,25.43,42.72
2015-08-26T01:00+02:00,993.2,,484.4,22.9,42.64
2015-08-26T02:00+02:00,994.1,,500.71,19.89,41.99
2015-08-26T03:00+02:00,994.1,,494.62,17.84,41.73
2015-08-26T04:00+02:00,995.1,,520.64,18.09,41.99
2015-08-26T05:00+02:00,996.1,,567.64,22.43,44.3
2015-08-26T06:00+02:00,996.3,,697.34,31.33,52.18
2015-08-26T07:00+02:00,995.2,,1371.32,39.53,53.18
2015-08-26T08:00+02:00,994.5,,1508.3,41.74,57.77
2015-08-26T09:00+02:00,991.3,,1409.76,41.35,56.07
2015-08-26T10:00+02:00,988.9,,1229.36,37.21,54.91
2015-08-26T11:00+02:00,986,,1301.8,36.92,52.96
2015-08-26T12:00+02:00,982.8,,1425.37,34.46,45.48
2015-08-26T13:00+02:00,979.8,,1220.95,34.42,45.5
2015-08-26T14:00+02:00,975.6,,1160.95,32.8,50
2015-08-26T15:00+02:00,974.4,,1074.03,31.66,54.3
2015-08-26T16:00+02:00,972.3,,1229.59,31.98,55.11
2015-08-26T17:00+02:00,972.8,,1410.64,35.84,54.62
2015-08-26T18:00+02:00,974.1,,1536.14,40.21,55.93
2015-08-26T19:00+02:00,972.6,,1669.97,42.6,55.93
2015-08-26T20:00+02:00,977.4,,1383.34,41.91,58.31
2015-08-26T21:00+02:00,975.8,,1279.86,38.33,49.6
2015-08-26T22:00+02:00,978.3,,1220.88,31.68,46.63
2015-08-26T23:00+02:00,981.5,,873.5,26.74,47.62
2015-08-27T00:00+02:00,982.7,,778.91,29.66,43.22
2015-08-27T01:00+02:00,990.2,,688.47,27.39,41.78
2015-08-27T02:00+02:00,986.9,,660.71,26.73,40.99
2015-08-27T03:00+02:00,987.6,,525.27,19.67,38.49
2015-08-27T04:00+02:00,987.3,,508.21,19.12,38.49
2015-08-27T05:00+02:00,985.2,,673.05,23.38,41
2015-08-27T06:00+02:00,984.8,,854.79,30.57,45.43
2015-08-27T07:00+02:00,987.8,,1275.74,39.7,50.29
2015-08-27T08:00+02:00,989,,1293.21,41.94,55.93
2015-08-27T09:00+02:00,990.4,,1417.22,42.27,55.58
2015-08-27T10:00+02:00,987,,1511.75,42.96,49.92
2015-08-27T11:00+02:00,982,,1869.1,42.89,46.07
2015-08-27T12:00+02:00,975.8,,2344.67,43.13,43.5
2015-08-27T13:00+02:00,973.9,,2302.4,43.93,43.08
2015-08-27T14:00+02:00,969.5,,2556.74,42.94,46.5
2015-08-27T15:00+02:00,968.9,,2255.26,42.84,49.59
2015-08-27T16:00+02:00,969.1,,1763.02,42.57,47.73
2015-08-27T17:00+02:00,967.1,,2006.78,41.65,45.7
2015-08-27T18:00+02:00,966.6,,2363.3,42.97,45.15
2015-08-27T19:00+02:00,966.3,,2522.19,44.09,45.6
2015-08-27T20:00+02:00,969.4,,2528.71,43.11,51.98
2015-08-27T21:00+02:00,972.6,,2310.79,40.12,46.02
2015-08-27T22:00+02:00,974,,2100.35,39.27,45.92
2015-08-27T23:00+02:00,972.8,,1505.59,34.7,44
2015-08-28T00:00+02:00,973,,1033.26,33.07,50.36
2015-08-28T01:00+02:00,974.2,,798.44,28.71,44.56
2015-08-28T02:00+02:00,974.2,,775.05,28.75,43.81
2015-08-28T03:00+02:00,974,,700.09,27.07,42.49
2015-08-28T04:00+02:00,975.8,,685.62,27.14,42.49
2015-08-28T05:00+02:00,976.7,,751.05,30.76,43.66
2015-08-28T06:00+02:00,977.2,,1180.93,39.03,53.99
2015-08-28T07:00+02:00,978.5,,2266.08,43.17,51
2015-08-28T08:00+02:00,977.5,,2719.4,46.41,54.64
2015-08-28T09:00+02:00,977.4,,2721.32,47.43,51.43
2015-08-28T10:00+02:00,974.4,,2732.75,45.9,50
2015-08-28T11:00+02:00,971.5,,2589.84,45.11,50.81
2015-08-28T12:00+02:00,968.8,,2382.67,42.9,47.33
2015-08-28T13:00+02:00,967.6,,2005.97,42.94,45.46
2015-08-28T14:00+02:00,965.4,,2430.23,42.66,51
2015-08-28T15:00+02:00,963.1,,2382.48,41.94,55
2015-08-28T16:00+02:00,961.9,,2179.49,41.53,55.65
2015-08-28T17:00+02:00,960.4,,2378.92,42.96,55.11
2015-08-28T18:00+02:00,961.4,,2582,43.05,53.18
2015-08-28T19:00+02:00,962.8,,2731.09,43.92,51.98
2015-08-28T20:00+02:00,963.9,,2598.89,43.47,59.89
2015-08-28T21:00+02:00,965,,2169.6,41.83,55.94
2015-08-28T22:00+02:00,969.6,,1758.22,40.97,52
2015-08-28T23:00+02:00,971,,1450.39,36,52
2015-08-29T00:00+02:00,972.9,,1406.38,38.44,50.99
2015-08-29T01:00+02:00,974.6,,992.9,36.71,46.35
2015-08-29T02:00+02:00,975.9,,778.65,32.66,42.98
2015-08-29T03:00+02:00,976.8,,606.9,29.97,42.49
2015-08-29T04:00+02:00,978.9,,510.47,26.5,43.03
2015-08-29T05:00+02:00,979.7,,573.9,27.08,45.98
2015-08-29T06:00+02:00,979.6,,715.49,31.4,44.49
2015-08-29T07:00+02:00,980.4,,803.73,33.24,46
2015-08-29T08:00+02:00,978.8,,883.65,34.03,45
2015-08-29T09:00+02:00,975.4,,1211.69,34.06,45.71
2015-08-29T10:00+02:00,972.2,,1118.77,31.2,47.13
2015-08-29T11:00+02:00,969.3,,1012,31.28,42.75
2015-08-29T12:00+02:00,967.2,,1152.95,31.96,41.99
2015-08-29T13:00+02:00,965.5,,912.34,31.01,40
2015-08-29T14:00+02:00,961.4,,1018.92,30.16,41.99
2015-08-29T15:00+02:00,957.9,,996.43,29.58,42.75
2015-08-29T16:00+02:00,956.9,,991.87,30.18,44.84
2015-08-29T17:00+02:00,957.1,,1042.97,34.06,46
2015-08-29T18:00+02:00,957.4,,1694.02,40.04,50
2015-08-29T19:00+02:00,958.8,,1988.36,41.39,51.73
2015-08-29T20:00+02:00,961.1,,2256.9,40.71,67.99
2015-08-29T21:00+02:00,962.8,,2114.26,39.56,57.15
2015-08-29T22:00+02:00,967.9,,2139.95,37.24,46
2015-08-29T23:00+02:00,970.6,,1954.56,34.15,47.1
2015-08-30T00:00+02:00,971.7,,702.44,30.75,54.85
2015-08-30T01:00+02:00,972.1,,562.88,26.38,47.3
2015-08-30T02:00+02:00,975.7,,537.25,24.73,46.79
2015-08-30T03:00+02:00,974.1,,411.21,23.03,44.97
2015-08-30T04:00+02:00,973.7,,418.11,22.09,44.51
2015-08-30T05:00+02:00,973.8,,406.31,22.36,46.52
2015-08-30T06:00+02:00,973.2,,433.27,23.06,42.81
2015-08-30T07:00+02:00,973.5,,498.36,23.88,42.21
2015-08-30T08:00+02:00,972.9,,535.69,24.42,41.49
2015-08-30T09:00+02:00,970.6,,584.35,23.02,43.28
2015-08-30T10:00+02:00,969.7,,663.7,22.72,44.96
2015-08-30T11:00+02:00,964,,652.28,22.36,41.95
2015-08-30T12:00+02:00,963.5,,672.61,21.92,41.96
2015-08-30T13:00+02:00,962.9,,649.32,20.54,40.76
2015-08-30T14:00+02:00,960.8,,588.81,18.86,40.2
2015-08-30T15:00+02:00,960,,583.24,19.41,44.39
2015-08-30T16:00+02:00,959.5,,617.49,22.07,46.59
2015-08-30T17:00+02:00,959.2,,736.87,27.04,46.25
2015-08-30T18:00+02:00,959.2,,1072.89,34.32,48.12
2015-08-30T19:00+02:00,960.9,,1194.02,39.06,57.98
2015-08-30T20:00+02:00,964,,1514.1,40.96,81
2015-08-30T21:00+02:00,967,,1563.46,40.21,61.95
2015-08-30T22:00+02:00,971,,1218.9,38.95,52.01
2015-08-30T23:00+02:00,974.8,,976.82,34.82,48.57
2015-08-31T00:00+02:00,976.4,,533.66,30.73,53
2015-08-31T01:00+02:00,981.4,,462.96,29.85,47.14
2015-08-31T02:00+02:00,986.1,,501.05,30.11,44.5
2015-08-31T03:00+02:00,980.2,,472.34,27.14,43.79
2015-08-31T04:00+02:00,979.9,,554.76,26.8,45.7
2015-08-31T05:00+02:00,980.4,,593.77,31.84,48.39
2015-08-31T06:00+02:00,982.4,,1485.46,41.42,55
2015-08-31T07:00+02:00,982.3,,2354.48,45.79,58.24
2015-08-31T08:00+02:00,982,,2470.42,45.04,61.38
2015-08-31T09:00+02:00,977,,2533.15,44.19,59.4
2015-08-31T10:00+02:00,972.2,,2508.96,44.61,57.24
2015-08-31T11:00+02:00,969.8,,2634,44.97,54.06
2015-08-31T12:00+02:00,967.8,,2588.43,43.72,54.24
2015-08-31T13:00+02:00,966.1,,2530.57,43.88,54.08
2015-08-31T14:00+02:00,965.4,,2343.03,43.11,55
2015-08-31T15:00+02:00,964.8,,2137.5,41.87,58.91
2015-08-31T16:00+02:00,963.8,,2401.84,41.98,64.78
2015-08-31T17:00+02:00,964.4,,2376.05,42.32,59.81
2015-08-31T18:00+02:00,964.6,,2665.61,43.94,60
2015-08-31T19:00+02:00,965.9,,2632.57,46.75,60
2015-08-31T20:00+02:00,967.2,,2658.37,45.31,79.63
2015-08-31T21:00+02:00,969.4,,2485.68,43.68,59.36
2015-08-31T22:00+02:00,973.3,,2137.57,38.94,55.13
2015-08-31T23:00+02:00,974.9,,1479.86,35.16,54.01
2015-09-01T00:00+02:00,976.4,,985.45,32.07,54.18
2015-09-01T01:00+02:00,976.8,,940.72,30.62,51.93
2015-09-01T02:00+02:00,978,,721.71,28.38,49.83
2015-09-01T03:00+02:00,978.6,,496.37,25.5,49.85
2015-09-01T04:00+02:00,980,,526.82,24.78,49.85
2015-09-01T05:00+02:00,981.4,,670.78,27.94,53
2015-09-01T06:00+02:00,980.5,,1836.38,37.19,59.15
2015-09-01T07:00+02:00,979.8,,2351.66,42.51,58.76
2015-09-01T08:00+02:00,979.5,,2385.37,44.69,66.99
2015-09-01T09:00+02:00,978.1,,2450.28,45.1,65.31
2015-09-01T10:00+02:00,978.4,,2378.46,45.14,63.68
2015-09-01T11:00+02:00,979.2,,2332.3,45.97,63
2015-09-01T12:00+02:00,854.1,,2205.88,47.01,57.99
2015-09-01T13:00+02:00,970.5,,2122.28,46.19,57.99
2015-09-01T14:00+02:00,976.9,,2028.97,45.51,63
2015-09-01T15:00+02:00,977.2,,2165.53,44.1,68.27
2015-09-01T16:00+02:00,978.2,,1998.25,43.09,72.01
2015-09-01T17:00+02:00,982.4,,2021.44,41.41,70
2015-09-01T18:00+02:00,982.9,,1874.79,42.06,67.99
2015-09-01T19:00+02:00,982.7,,1875.83,42.96,67.64
2015-09-01T20:00+02:00,982.5,,2182.8,41.49,77.99
2015-09-01T21:00+02:00,982.7,,1501.75,38.73,60
2015-09-01T22:00+02:00,984.5,,1294.15,38.97,56.03
2015-09-01T23:00+02:00,986.7,,1365.42,35.31,54.01
2015-09-02T00:00+02:00,984.2,,781.23,32.54,50.49
2015-09-02T01:00+02:00,994.9,,516.15,31.32,49.07
2015-09-02T02:00+02:00,1031,,375.33,29.81,46.97
2015-09-02T03:00+02:00,1035.7,,280.92,24.18,46.14
2015-09-02T04:00+02:00,1061.3,,286.63,24.79,46.97
2015-09-02T05:00+02:00,1074.5,,356.52,29.05,47.2
2015-09-02T06:00+02:00,1073.5,,865.39,39.51,57.54
2015-09-02T07:00+02:00,1081.4,,1547.27,44.42,57.99
2015-09-02T08:00+02:00,1095.9,,1602.89,45.03,79.28
2015-09-02T09:00+02:00,1182.5,,1465.16,44.91,68.88
2015-09-02T10:00+02:00,1194.5,,1582.67,44.64,64.78
2015-09-02T11:00+02:00,1188.4,,1823.85,44.34,69
2015-09-02T12:00+02:00,1186,,1590.28,43.03,58.89
2015-09-02T13:00+02:00,1182.3,,1395.98,42.77,58.99
2015-09-02T14:00+02:00,1176.8,,1323.13,42.37,65
2015-09-02T15:00+02:00,1180,,1323.42,41.93,67.3
2015-09-02T16:00+02:00,1212,,1763.19,41.42,67.1
2015-09-02T17:00+02:00,1210.3,,2133.09,44.77,63.25
2015-09-02T18:00+02:00,1209,,2241.84,46.98,63.99
2015-09-02T19:00+02:00,1199.9,,2309.16,49.87,67.76
2015-09-02T20:00+02:00,1106.8,,2234.16,49.7,73.47
2015-09-02T21:00+02:00,984.7,,2078.69,47.3,60.06
2015-09-02T22:00+02:00,984.9,,1380.69,42.38,56.74
2015-09-02T23:00+02:00,985.5,,1180.97,38.96,50.49
2015-09-03T00:00+02:00,986,,726.26,32.88,52.15
2015-09-03T01:00+02:00,985.9,,553.82,30.8,49.67
2015-09-03T02:00+02:00,987.7,,354.07,30.01,47.32
2015-09-03T03:00+02:00,987.8,,326.42,28.03,46.1
2015-09-03T04:00+02:00,988.8,,335.29,28.43,46.93
2015-09-03T05:00+02:00,1037.5,,533.66,31.2,47.55
2015-09-03T06:00+02:00,1075.4,,1013.19,40.35,54.54
2015-09-03T07:00+02:00,1139.7,,2235.41,46.86,57.98
2015-09-03T08:00+02:00,1154.2,,2364.59,49.72,63.05
2015-09-03T09:00+02:00,1155.2,,2376.36,49.72,61.99
2015-09-03T10:00+02:00,1114.3,,2270.92,46.89,59.89
2015-09-03T11:00+02:00,1094.3,,2218.32,47.89,58.65
2015-09-03T12:00+02:00,1088.1,,2094.13,44.53,57.99
2015-09-03T13:00+02:00,1154.8,,2192.7,44.05,58.94
2015-09-03T14:00+02:00,1162.9,,2223.09,43.07,63.54
2015-09-03T15:00+02:00,1169.7,,2193.76,43.01,66.72
2015-09-03T16:00+02:00,1166.3,,2262.88,42.73,65.13
2015-09-03T17:00+02:00,1151.2,,2309.52,45.03,62.77
2015-09-03T18:00+02:00,1162.7,,2186.47,48.5,60.99
2015-09-03T19:00+02:00,1237,,2624.84,50.7,61.86
2015-09-03T20:00+02:00,1260,,2683.13,49.71,64.41
2015-09-03T21:00+02:00,1260.8,,2424.74,44.7,58
2015-09-03T22:00+02:00,1261.8,,1635.42,40.42,54.22
2015-09-03T23:00+02:00,1261.7,,961.92,38.2,50.53
2015-09-04T00:00+02:00,1259.8,,710.35,32.08,50.41
2015-09-04T01:00+02:00,1257.8,,417.64,30.61,45.01
2015-09-04T02:00+02:00,1252.6,,312.85,28.86,44.82
2015-09-04T03:00+02:00,1261.4,,312.94,27.53,45.53
2015-09-04T04:00+02:00,1281.1,,310.79,27.05,44
2015-09-04T05:00+02:00,1284.5,,375.56,30.19,46.22
2015-09-04T06:00+02:00,1286.2,,777.84,38.47,49.8
2015-09-04T07:00+02:00,1286.1,,2052.62,44.81,56.2
2015-09-04T08:00+02:00,1290.9,,2511.52,45.1,62.5
2015-09-04T09:00+02:00,1290.5,,2251.4,44.21,61.02
2015-09-04T10:00+02:00,1289.6,,1856.75,44.43,59.89
2015-09-04T11:00+02:00,1292.5,,1738.59,44.05,57.99
2015-09-04T12:00+02:00,1305.7,,1540.85,43.1,57.98
2015-09-04T13:00+02:00,1318.7,,1173.87,42.17,58.22
2015-09-04T14:00+02:00,1322.2,,963.3,41.14,58.76
2015-09-04T15:00+02:00,1325.1,,855.93,37.08,62.15
2015-09-04T16:00+02:00,1327.5,,766.04,35.48,63.56
2015-09-04T17:00+02:00,1331.6,,917.59,35.55,62.15
2015-09-04T18:00+02:00,1336.1,,1201.32,38.88,60.66
2015-09-04T19:00+02:00,1339.7,,1360.62,41,62
2015-09-04T20:00+02:00,1338.3,,1432.41,40,66.89
2015-09-04T21:00+02:00,1339.7,,1063,36.72,59
2015-09-04T22:00+02:00,1338,,1002.56,35.52,53.19
2015-09-04T23:00+02:00,1341.4,,897.02,33.43,50.39
2015-09-05T00:00+02:00,1345.7,,802.53,29.36,54.9
2015-09-05T01:00+02:00,1339.4,,345.06,27.58,51.57
2015-09-05T02:00+02:00,1340.2,,340.77,26.4,50.76
2015-09-05T03:00+02:00,1341.3,,322.27,23.2,50.45
2015-09-05T04:00+02:00,1342.2,,288.73,21.25,48.37
2015-09-05T05:00+02:00,1342.4,,342.89,23.64,49.54
2015-09-05T06:00+02:00,1341.7,,385.31,24.49,53.8
2015-09-05T07:00+02:00,1343,,415.74,26.9,55.23
2015-09-05T08:00+02:00,1319.4,,621.47,27.79,59
2015-09-05T09:00+02:00,1309,,718.9,32.68,60.4
2015-09-05T10:00+02:00,1321.1,,682.53,32.64,57.99
2015-09-05T11:00+02:00,1330.4,,727.94,32.94,55.79
2015-09-05T12:00+02:00,1339.3,,902.86,34.37,52
2015-09-05T13:00+02:00,1345.7,,528.28,31.09,46.71
2015-09-05T14:00+02:00,1352.9,,474.08,28.78,44.74
2015-09-05T15:00+02:00,1354.9,,419.38,27.28,43.27
2015-09-05T16:00+02:00,1355.6,,382.39,26.94,46.98
2015-09-05T17:00+02:00,1354.9,,411.34,28.08,52.52
2015-09-05T18:00+02:00,1354.9,,837.33,26.88,56.82
2015-09-05T19:00+02:00,1354.5,,775.91,28.75,60.99
2015-09-05T20:00+02:00,1355.6,,1035.12,28.93,68.9
2015-09-05T21:00+02:00,1355.6,,907.8,29.21,56.54
2015-09-05T22:00+02:00,1356.2,,804.5,31.7,51
2015-09-05T23:00+02:00,1356.4,,605.9,30.51,46.48
2015-09-06T00:00+02:00,1356.9,,307.11,30.04,44.81
2015-09-06T01:00+02:00,1360,,289.58,25.44,38.23
2015-09-06T02:00+02:00,1360.9,,279.38,20.81,36.35
2015-09-06T03:00+02:00,1362.9,,286.92,16.02,35
2015-09-06T04:00+02:00,1363.2,,299.05,14.03,35.33
2015-09-06T05:00+02:00,1358.8,,299.02,13.99,35.77
2015-09-06T06:00+02:00,1358.2,,296.73,15.35,36.35
2015-09-06T07:00+02:00,1361.8,,313,17.35,33.46
2015-09-06T08:00+02:00,1360.9,,326.8,19.27,38.1
2015-09-06T09:00+02:00,1357,,330.82,17.71,43.1
2015-09-06T10:00+02:00,1358.6,,362.63,17.72,46.01
2015-09-06T11:00+02:00,1357.8,,388.78,20.34,41.83
2015-09-06T12:00+02:00,1357.2,,432.61,22.06,40
2015-09-06T13:00+02:00,1357.9,,361.3,17.34,36.9
2015-09-06T14:00+02:00,1356.7,,364.96,13.68,35.77
2015-09-06T15:00+02:00,1358.5,,367.53,11.73,36.69
2015-09-06T16:00+02:00,1355.4,,361.73,13.1,44.98
2015-09-06T17:00+02:00,1362.3,,373.31,20.85,46.33
2015-09-06T18:00+02:00,1364.9,,445.47,27.56,47.92
2015-09-06T19:00+02:00,1359.7,,638.99,30.08,57.95
2015-09-06T20:00+02:00,1365.4,,755.61,32.05,65.37
2015-09-06T21:00+02:00,1363.1,,715.58,32.67,56
2015-09-06T22:00+02:00,1362.7,,725.43,32.64,54
2015-09-06T23:00+02:00,1364,,718.09,30.12,48
2015-09-07T00:00+02:00,1363.7,,447.93,26.61,47.37
2015-09-07T01:00+02:00,1363.7,,453.18,23.67,44.54
2015-09-07T02:00+02:00,1366.7,,438.96,20.31,40
2015-09-07T03:00+02:00,1366.9,,435.18,16.7,40
2015-09-07T04:00+02:00,1368.2,,446.77,17.27,41
2015-09-07T05:00+02:00,1367.6,,505.15,27.76,45.87
2015-09-07T06:00+02:00,1368.3,,1294.73,38.77,54.39
2015-09-07T07:00+02:00,1368.1,,2020.97,45.3,56.2
2015-09-07T08:00+02:00,1367.9,,2089.26,47.5,60.54
2015-09-07T09:00+02:00,1365.4,,2195.79,47.29,60
2015-09-07T10:00+02:00,1363.2,,2112.78,46.99,57.51
2015-09-07T11:00+02:00,1361.4,,2022.85,47.19,56.43
2015-09-07T12:00+02:00,1361.7,,1815.39,44.93,51.94
2015-09-07T13:00+02:00,1360.5,,1767.08,44.05,53.17
2015-09-07T14:00+02:00,1359.9,,1640.86,43.07,56.16
2015-09-07T15:00+02:00,1355.6,,1276.87,41.85,59.68
2015-09-07T16:00+02:00,1354.3,,1061.52,41.75,60.76
2015-09-07T17:00+02:00,1353.4,,1103.52,42.59,59.4
2015-09-07T18:00+02:00,1354.7,,1652.95,44.18,58.23
2015-09-07T19:00+02:00,1355.6,,1911.28,47.56,60.48
2015-09-07T20:00+02:00,1355.8,,2173.12,47.06,66.49
2015-09-07T21:00+02:00,1357,,1280.58,43.87,57.51
2015-09-07T22:00+02:00,1359.7,,911.58,40.1,52.16
2015-09-07T23:00+02:00,1363.1,,591.69,34.05,48.39
2015-09-08T00:00+02:00,1365.4,,483.26,33.53,48.31
2015-09-08T01:00+02:00,1367.1,,525.09,31.82,44
2015-09-08T02:00+02:00,1362.7,,458.33,30.29,40.87
2015-09-08T03:00+02:00,1362,,418.09,28.02,40.49
2015-09-08T04:00+02:00,1366.7,,405.63,27.37,40.49
2015-09-08T05:00+02:00,1371.6,,451.45,30.45,42.01
2015-09-08T06:00+02:00,1371.6,,873.6,40.06,54.18
2015-09-08T07:00+02:00,1371.1,,2121.94,45.07,54.72
2015-09-08T08:00+02:00,1370.7,,2407.21,45.97,57.99
2015-09-08T09:00+02:00,1370.1,,2088.43,45.97,56.5
2015-09-08T10:00+02:00,1368.5,,1334.54,44.03,54
2015-09-08T11:00+02:00,1367.1,,1614.59,44.16,53.16
2015-09-08T12:00+02:00,1365.9,,1166.24,43.91,49.37
2015-09-08T13:00+02:00,1365,,1032.26,43.96,49.07
2015-09-08T14:00+02:00,1363.2,,1109.13,43.91,53.12
2015-09-08T15:00+02:00,1362.2,,887.86,43.44,55
2015-09-08T16:00+02:00,1362.2,,823.8,40.98,57.26
2015-09-08T17:00+02:00,1359.8,,985.62,42.9,56.4
2015-09-08T18:00+02:00,1362.6,,1530.63,44.06,55
2015-09-08T19:00+02:00,1362.5,,2288.9,46.01,57.98
2015-09-08T20:00+02:00,1362.9,,2279.7,46.08,60.39
2015-09-08T21:00+02:00,1356.8,,1067.04,43.84,55
2015-09-08T22:00+02:00,1359.9,,737.45,40.02,50.12
2015-09-08T23:00+02:00,1360.9,,575.77,35.73,47.87
2015-09-09T00:00+02:00,1361.3,,434.65,31.99,49.11
2015-09-09T01:00+02:00,1364.8,,370.28,30.08,44
2015-09-09T02:00+02:00,1362,,348.08,27.19,40.49
2015-09-09T03:00+02:00,1362.6,,344.78,26.51,40.01
2015-09-09T04:00+02:00,1365.7,,362.89,26.26,40.49
2015-09-09T05:00+02:00,1363.8,,414.6,30.91,45.06
2015-09-09T06:00+02:00,1362.8,,763.41,41.98,53.39
2015-09-09T07:00+02:00,1365.1,,2143.08,45.98,56.2
2015-09-09T08:00+02:00,1364.3,,2408.09,46.02,60
2015-09-09T09:00+02:00,1362.4,,2302.26,42.96,58.59
2015-09-09T10:00+02:00,1360.9,,1297.57,41.08,57.51
2015-09-09T11:00+02:00,1359.4,,1201.19,41.12,56.42
2015-09-09T12:00+02:00,1359.8,,1322.31,40.99,51.81
2015-09-09T13:00+02:00,1357.5,,996.04,40.77,50.88
2015-09-09T14:00+02:00,1355.1,,854.45,40.81,56.41
2015-09-09T15:00+02:00,1354.4,,804.84,40.35,53.01
2015-09-09T16:00+02:00,1354.9,,691.94,40.03,54.99
2015-09-09T17:00+02:00,1354.9,,845.54,41,53.47
2015-09-09T18:00+02:00,1355.9,,1788.03,43.14,52
2015-09-09T19:00+02:00,1356.5,,1917.02,45.99,56
2015-09-09T20:00+02:00,1357.5,,2188.16,44.95,57.99
2015-09-09T21:00+02:00,1358.5,,819.95,40.61,53
2015-09-09T22:00+02:00,1359.3,,560.55,37.83,49.21
2015-09-09T23:00+02:00,1360.4,,490.52,35.14,46.38
2015-09-10T00:00+02:00,1361.3,,403.79,34.6,46.68
2015-09-10T01:00+02:00,1362,,406.76,32.11,43
2015-09-10T02:00+02:00,1362.3,,413.31,29.22,41
2015-09-10T03:00+02:00,1363.1,,400.39,27.16,40.99
2015-09-10T04:00+02:00,1364.5,,383.47,25.09,40.99
2015-09-10T05:00+02:00,1364.3,,411.87,31.44,43
2015-09-10T06:00+02:00,1369.6,,780.35,39.59,48
2015-09-10T07:00+02:00,1366.2,,2166.89,43.59,52.85
2015-09-10T08:00+02:00,1363.7,,2225.01,44.08,57.99
